expediente|cod_plan|des_plan|anio_apertura_expediente|exp_cerrado|exp_trasladado|tipo_traslado|exp_bloqueado|abandona|anio_convocatoria_acceso|convocatoria_acceso|acceso|des_acceso|sub_acceso|des_subacesso|nota_acceso|nota_admision_def|centro_escolar_acceso|sexo|fecha_nacimiento|cod_provincia|provincia|cod_municipio|municipio
95|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|S|S|N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|7.918|7.918|231-I.E.S. NORBA CAESARINA|H|1992-01-23|10.0|CÁCERES|1.0|CÁCERES
97|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N||N|N|2009-10|JUN|3|Formación Profesional|2|Formación Profesional II|7.5|||H|1988-11-02|6.0|BADAJOZ|215.0|DON BENITO
99|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|S|S|N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|7.136|7.136|238-COLEGIO LICENCIADOS REUNIDOS|H|1991-12-24|10.0|CÁCERES|1.0|CÁCERES
100|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N||N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|9.074||133-I.E.S. LUIS CHAMIZO|D|1992-04-04|6.0|BADAJOZ|760.0|VILLANUEVA DE LA SERENA
101|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N||N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|8.39||238-COLEGIO LICENCIADOS REUNIDOS|H|1992-01-02|10.0|CÁCERES|1.0|CÁCERES
102|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N||N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|7.476||210-I.E.S. LUIS DE MORALES|H|1992-11-18|10.0|CÁCERES|1.0|CÁCERES
103|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N||N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|7.308||120-I.E.S. PUENTE AJUDA|D|1992-04-15|6.0|BADAJOZ|470.0|OLIVENZA
104|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N||N|N|2009-10|JUN|3|Formación Profesional|1|Ciclos formativos|7.0|||H|1990-10-15|6.0|BADAJOZ|175.0|CASTUERA
105|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|S|S|N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|7.044|7.044|148-I.E.S. BEMBÉZAR|H|1992-06-09|6.0|BADAJOZ|70.0|AZUAGA
106|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|N||N|S|2009-10|JUN|3|Formación Profesional|2|Formación Profesional II|7.58|||H|1989-01-17|6.0|BADAJOZ|1.0|BADAJOZ
108|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|S|S|N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|8.322|8.322|230-I.E.S. EL BROCENSE|H|1992-10-15|10.0|CÁCERES|1.0|CÁCERES
109|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|S|S|N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|6.172|6.172|143-I.E.S. DR. FERNÁNDEZ SANTANA|H|1991-10-28|6.0|BADAJOZ|610.0|LOS SANTOS DE MAIMONA
110|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|S|S|N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|7.676|7.676|135-I.E.S. FUENTE RONIEL|H|1992-06-29|6.0|BADAJOZ|265.0|FUENTE DEL MAESTRE
111|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|S|S|N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|7.446|7.446|135-I.E.S. FUENTE RONIEL|H|1992-06-13|6.0|BADAJOZ|265.0|FUENTE DEL MAESTRE
112|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N||N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|9.39||179-I.E.S. CAMPOS DE SAN ROQUE|H|1992-12-02|6.0|BADAJOZ|1.0|BADAJOZ
113|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N||N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|5.336||104-I.E.S. SANTIAGO APÓSTOL|D|1991-05-10|6.0|BADAJOZ|410.0|MÉRIDA
115|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|N||N|S|2008-09|SEP|1|Selectividad|1|LOGSE|6.65|||D|1986-09-26|45.0|TOLEDO|660.0|TALAVERA DE LA REINA
116|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|S|S|N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|6.69|6.69|173-COLEGIO SAN JOSÉ (Villafranca)|H|1992-07-02|6.0|BADAJOZ|625.0|SOLANA DE LOS BARROS
117|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N||N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|7.092|7.092|229-COLEGIO LA ASUNCIÓN (Cáceres)|H|1992-02-17|10.0|CÁCERES|1.0|CÁCERES
119|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N||N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|8.7||104-I.E.S. SANTIAGO APÓSTOL|H|1992-10-09|6.0|BADAJOZ|55.0|ALMENDRALEJO
120|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N||N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|6.76||173-COLEGIO SAN JOSÉ (Villafranca)|H|1992-11-04|6.0|BADAJOZ|630.0|TALARRUBIAS
121|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N||N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|8.586||118-I.E.S. BARTOLOMÉ JOSÉ GALLARDO|H|1992-10-14|6.0|BADAJOZ|135.0|CAMPANARIO
122|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N||N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|6.917||124-I.E.S. EUGENIO HERMOSO|H|1992-11-27|6.0|BADAJOZ|245.0|FREGENAL DE LA SIERRA
123|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N||N|N|2009-10|JUN|3|Formación Profesional|1|Ciclos formativos|8.63|||H|1989-09-01|6.0|BADAJOZ|305.0|HELECHOSA DE LOS MONTES
124|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|S|S|N|N|2009-10|JUN|3|Formación Profesional|1|Ciclos formativos|6.9|6.9||H|1989-10-19|45.0|TOLEDO|660.0|TALAVERA DE LA REINA
125|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N||N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|7.644||166-I.E.S. BENAZAIRE|H|1992-01-11|6.0|BADAJOZ|680.0|VALDECABALLEROS
126|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N||N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|7.422||166-I.E.S. BENAZAIRE|D|1992-02-27|6.0|BADAJOZ|680.0|VALDECABALLEROS
127|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|S|I|N|S|2009-10|JUN|1|Selectividad|5|LOE (Grados)|6.472||168-I.E.S. EMÉRITA AUGUSTA|H|1992-01-09|6.0|BADAJOZ|410.0|MÉRIDA
128|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N||N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|7.06||203-I.E.S. ALAGÓN|H|1992-09-30|10.0|CÁCERES|264.0|CORIA
129|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N||N|N|2009-10|JUN|3|Formación Profesional|1|Ciclos formativos|6.8|||H|1989-09-11|41.0|SEVILLA|1.0|SEVILLA
130|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|S|S|N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|6.97|6.97|208-I.E.S. G. TORRENTE BALLESTER|D|1992-09-21|10.0|CÁCERES|1.0|CÁCERES
131|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|S|S|N|S|2009-10|JUN|3|Formación Profesional|1|Ciclos formativos|6.13|||D|1986-08-13|10.0|CÁCERES|1.0|CÁCERES
132|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|N||N|S|2008-09|JUN|3|Formación Profesional|1|Ciclos formativos|6.5|||H|1988-07-21|6.0|BADAJOZ|795.0|ZALAMEA DE LA SERENA
133|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|S|S|N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|6.114|6.114|211-I.E.S. GREGORIO MARAÑÓN|D|1990-08-26|10.0|CÁCERES|584.0|PLASENCIA
134|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N||N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|7.1||135-I.E.S. FUENTE RONIEL|D|1992-03-23|6.0|BADAJOZ|265.0|FUENTE DEL MAESTRE
135|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N||N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|7.289||113-I.E.S. EL POMAR|H|1992-12-16|6.0|BADAJOZ|345.0|JEREZ DE LOS CABALLEROS
136|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N||N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|7.722||123-I.E.S. SAN FERNANDO|D|1992-01-28|6.0|BADAJOZ|1.0|BADAJOZ
137|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N||N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|5.828|5.828||H|1992-06-12|14.0|CÓRDOBA|480.0|PALMA DEL RÍO
138|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N||N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|7.858|7.858|220-I.E.S. UNIVERSIDAD LABORAL|H|1992-09-06|10.0|CÁCERES|1.0|CÁCERES
139|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N||N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|6.64||203-I.E.S. ALAGÓN|H|1992-09-14|10.0|CÁCERES|264.0|CORIA
140|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|S|I|N|S|2009-10|JUN|1|Selectividad|5|LOE (Grados)|6.124|6.124|213-I.E.S. MARIO ROSO DE LUNA|D|1992-03-08|10.0|CÁCERES|116.0|BERZOCANA
141|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|S|S|N|N|2009-10|JUN|3|Formación Profesional|1|Ciclos formativos|5.78|||H|1988-06-22|11.0|CÁDIZ|400.0|VILLAMARTÍN
142|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|S|E|N|S|2009-10|JUN|1|Selectividad|5|LOE (Grados)|7.118|7.118|166-I.E.S. BENAZAIRE|D|1992-11-25|6.0|BADAJOZ|310.0|HERRERA DEL DUQUE
143|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|S|I|N|S|2008-09|SEP|1|Selectividad|1|LOGSE|5.35|5.35|231-I.E.S. NORBA CAESARINA|H|1990-10-29|10.0|CÁCERES|1.0|CÁCERES
144|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|N||N|S|2009-10|JUN|1|Selectividad|5|LOE (Grados)|5.886||106-I.E.S. SUÁREZ DE FIGUEROA|H|1990-05-17|6.0|BADAJOZ|1.0|BADAJOZ
145|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|N||N|S|2009-10|JUN|1|Selectividad|5|LOE (Grados)|5.528||211-I.E.S. GREGORIO MARAÑÓN|D|1991-02-03|26.0|LA RIOJA|1.0|LOGROÑO
146|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|N||N|S|2009-10|JUN|3|Formación Profesional|1|Ciclos formativos|5.13||220-I.E.S. UNIVERSIDAD LABORAL|H|1988-04-16||||
147|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|S|S|N|N|2008-09|SEP|1|Selectividad|1|LOGSE|5.35|5.35|240-I.E.S. ÁGORA|H|1991-02-02|10.0|CÁCERES|1.0|CÁCERES
148|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N||N|N|2007-08|JUN|3|Formación Profesional|2|Formación Profesional II|5.88|||H|1987-10-17|6.0|BADAJOZ|215.0|DON BENITO
149|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N||N|N|2010-11|SEP|1|Selectividad|1|LOGSE||||H|1989-02-21|9.0|BURGOS|1.0|BURGOS
150|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|S|S|N|N|2008-09|SEP|1|Selectividad|1|LOGSE|5.47|5.47|204-I.E.S. VIRGEN DEL PUERTO|H|1991-05-15|10.0|CÁCERES|584.0|PLASENCIA
151|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N||N|N|2008-09|JUN|1|Selectividad|1|LOGSE|7.3||216-I.E.S. AUGUSTÓBRIGA|D|1991-02-25|10.0|CÁCERES|516.0|NAVALMORAL DE LA MATA
152|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|S|I|N|S|2009-10|SEP|1|Selectividad|5|LOE (Grados)|6.392|6.392|234-COLEGIO SAN ANTONIO DE PADUA|H|1990-11-12|10.0|CÁCERES|1.0|CÁCERES
153|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N||N|N|2009-10|SEP|1|Selectividad|5|LOE (Grados)|6.618||230-I.E.S. EL BROCENSE|D|1992-11-19|10.0|CÁCERES|192.0|CASAR DE CÁCERES
154|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|N||N|S|2009-10|SEP|3|Formación Profesional|1|Ciclos formativos|6.6|||H|1988-12-26|10.0|CÁCERES|1.0|CÁCERES
155|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|S|S|N|N|2009-10|SEP|1|Selectividad|5|LOE (Grados)|5.832|5.832|208-I.E.S. G. TORRENTE BALLESTER|D|1992-09-21|10.0|CÁCERES|1.0|CÁCERES
157|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|S|I|N|S|2009-10|SEP|1|Selectividad|5|LOE (Grados)|5.796||149-I.E.S. CASTELAR|H|1991-10-08|8.0|BARCELONA|912.0|VILANOVA I LA GELTRÚ
158|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|N||N|S|2009-10|SEP|1|Selectividad|5|LOE (Grados)|6.05||168-I.E.S. EMÉRITA AUGUSTA|H|1992-10-28|6.0|BADAJOZ|410.0|MÉRIDA
160|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|N||S|S|2008-09|SEP|1|Selectividad|1|LOGSE|5.9|||H|1991-04-16|60.0|EXTRANJEROS|1.0|DESCONOCIDA
161|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2009-10|S|N||N|N|2005-06|SEP|1|Selectividad|1|LOGSE|5.75|||D|1987-11-15|10.0|CÁCERES|1.0|CÁCERES
162|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2009-10|S|N||N|N|2007-08|JUN|1|Selectividad|1|LOGSE|6.61|||H|1989-02-20|10.0|CÁCERES|1.0|CÁCERES
163|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2009-10|N|N||N|S|2007-08|JUN|1|Selectividad|1|LOGSE|6.51||127-I.E.S. VEGAS BAJAS|H|1990-06-26|6.0|BADAJOZ|1.0|BADAJOZ
164|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2009-10|S|N||N|N|2007-08|JUN|1|Selectividad|1|LOGSE|7.67|||H|1990-08-03|10.0|CÁCERES|1.0|CÁCERES
165|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2009-10|S|S|S|N|N|2007-08|JUN|1|Selectividad|1|LOGSE|6.69|6.69|129-I.E.S. JOAQUÍN SAMA|H|1990-04-19|6.0|BADAJOZ|1.0|BADAJOZ
166|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2009-10|N|S|I|N|S|2005-06|JUN|1|Selectividad|1|LOGSE|5.55|5.55|231-I.E.S. NORBA CAESARINA|H|1988-06-07|31.0|NAVARRA|288.0|ESTELLA-LIZARRA
167|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|S|S|N|S|2009-10|SEP|1|Selectividad|1|LOGSE|6.45|||H|1990-06-09|41.0|SEVILLA|1.0|SEVILLA
170|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N||N|N|2009-10|SEP|1|Selectividad|5|LOE (Grados)|5.736|5.736|231-I.E.S. NORBA CAESARINA|H|1991-12-19|10.0|CÁCERES|584.0|PLASENCIA
171|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N||N|N|2009-10|SEP|1|Selectividad|5|LOE (Grados)|6.65||131-I.E.S. CAROLINA CORONADO|D|1992-01-02|6.0|BADAJOZ|55.0|ALMENDRALEJO
173|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2009-10|N|N||S|S|2001-02|SEP|1|Selectividad|1|LOGSE|5.19|||D|1984-06-08|10.0|CÁCERES|584.0|PLASENCIA
174|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|N||N|S|2009-10|SEP|1|Selectividad|5|LOE (Grados)|5.328||231-I.E.S. NORBA CAESARINA|H|1992-01-17|10.0|CÁCERES|1.0|CÁCERES
175|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|N||N|S|2004-05|JUN|1|Selectividad|1|LOGSE|5.86|||H|1987-06-22|49.0|ZAMORA|1.0|ZAMORA
176|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|N||N|S|2009-10|SEP|1|Selectividad|5|LOE (Grados)|5.846||135-I.E.S. FUENTE RONIEL|H|1992-08-20|6.0|BADAJOZ|265.0|FUENTE DEL MAESTRE
177|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|N||N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|7.846||230-I.E.S. EL BROCENSE|H|1993-02-12|10.0|CÁCERES|1.0|CÁCERES
178|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|S|S|N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|6.765|6.765|231-I.E.S. NORBA CAESARINA|H|1993-01-18|10.0|CÁCERES|1.0|CÁCERES
179|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|N||N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|9.106||229-COLEGIO LA ASUNCIÓN (Cáceres)|H|1993-04-09|10.0|CÁCERES|1.0|CÁCERES
180|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|N||N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|6.89||220-I.E.S. UNIVERSIDAD LABORAL|H|1993-02-01|10.0|CÁCERES|1.0|CÁCERES
181|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|S|S|N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|6.826|6.826|229-COLEGIO LA ASUNCIÓN (Cáceres)|D|1993-01-28|10.0|CÁCERES|1.0|CÁCERES
183|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|S|S|N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|7.482|7.482|104-I.E.S. SANTIAGO APÓSTOL|H|1993-08-14|6.0|BADAJOZ|1.0|BADAJOZ
185|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|S|S|N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|6.772|6.772|234-COLEGIO SAN ANTONIO DE PADUA|H|1993-05-16|10.0|CÁCERES|1.0|CÁCERES
186|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|N||N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|6.456||188-I.E.S. PUERTA DE LA SERENA|H|1993-11-07|6.0|BADAJOZ|760.0|VILLANUEVA DE LA SERENA
188|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|N||N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|12.272||161-COLEGIO DIOCESANO SAN ATÓN|D|1992-11-16|6.0|BADAJOZ|1.0|BADAJOZ
189|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|S|I|N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|8.146|8.146|177-I.E.S. TAMUJAL|D|1993-09-16|6.0|BADAJOZ|60.0|ARROYO DE SAN SERVÁN
190|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|S|E|N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|8.164||224-I.E.S. TURGALIUM|D|1993-03-26|10.0|CÁCERES|1.0|CÁCERES
191|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|S|I|N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|7.285|7.285|188-I.E.S. PUERTA DE LA SERENA|H|1993-03-13|6.0|BADAJOZ|760.0|VILLANUEVA DE LA SERENA
192|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|S|S|N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|7.71|7.71|230-I.E.S. EL BROCENSE|H|1993-08-13|10.0|CÁCERES|192.0|CASAR DE CÁCERES
193|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|S|I|N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|6.449||189-I.E.S. DE CASTUERA|H|1993-09-03|6.0|BADAJOZ|175.0|CASTUERA
194|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|S|S|N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|7.304|7.304|124-I.E.S. EUGENIO HERMOSO|H|1995-06-17|6.0|BADAJOZ|245.0|FREGENAL DE LA SIERRA
195|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|N||N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|6.044||230-I.E.S. EL BROCENSE|H|1993-04-15|10.0|CÁCERES|1.0|CÁCERES
196|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|N||N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|7.946||129-I.E.S. JOAQUÍN SAMA|H|1993-01-15|6.0|BADAJOZ|1.0|BADAJOZ
197|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|N||N|N|2005-06|JUN|1|Selectividad|1|LOGSE|8.49||119-I.E.S. DONOSO CORTÉS|H|1988-10-14|5.0|ÁVILA|1.0|ÁVILA
198|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|N||N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|7.692||189-I.E.S. DE CASTUERA|D|1993-02-07|6.0|BADAJOZ|430.0|MONTERRUBIO DE LA SERENA
199|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|S|S|N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|6.761|6.761||H|1993-08-16|11.0|CÁDIZ|1.0|CÁDIZ
200|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|S|S|N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|7.31|7.31|229-COLEGIO LA ASUNCIÓN (Cáceres)|H|1993-06-17|10.0|CÁCERES|1.0|CÁCERES
201|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|S|S|N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|8.186|8.186|188-I.E.S. PUERTA DE LA SERENA|H|1993-03-05|20.0|GIPUZKOA|90.0|ANDOAIN
202|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|S|I|N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|7.422|7.422|129-I.E.S. JOAQUÍN SAMA|H|1993-05-28|6.0|BADAJOZ|1.0|BADAJOZ
203|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|N||N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|8.55||204-I.E.S. VIRGEN DEL PUERTO|H|1993-04-18|10.0|CÁCERES|584.0|PLASENCIA
204|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|N||N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|7.619||156-COL. Nª. Sª. DEL CARMEN (Bad.)|D|1993-08-26|6.0|BADAJOZ|1.0|BADAJOZ
205|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|N||N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|8.65||220-I.E.S. UNIVERSIDAD LABORAL|H|1993-06-03|10.0|CÁCERES|700.0|SIERRA DE FUENTES
206|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|N||N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|8.486||238-COLEGIO LICENCIADOS REUNIDOS|H|1993-12-06|28.0|MADRID|450.0|MÓSTOLES
